paremeters:
tick: 0.02
popsize: 50
eva_num: 30
n_signages: 10
��ʼ�����: 
Ŀ��1-ʱ��,Ŀ��2-ѹ��,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
��ǰΪ��83����
Ŀ��1-ʱ��,Ŀ��2-ѹ��,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
0,0,47.5,74.5,77,75.6488,68,61,70.6488,69.1846,104,64.7887,64,76.8189,64.3952,69.5231,64.7225,71.5959,54.8717,80.2142,72,48.3192,
0,0,58,70,73.2042,73.7181,56.1604,69.404,83.1582,68.498,85,61,69.9154,67.5405,53.0686,77.714,74,86,9,86,73,86,
0,0,85,66,64.1524,77.6612,75.5642,70.2487,76,61,68,61,79,61,83,79,61.5094,82.7353,83.2393,65.0801,71,86,
0,0,58.5,72,76,79,60,61,79,61,99,64,55.7476,52.4219,86.9785,70.0503,71.0841,79.5674,27,61,72.3578,63.4178,
0,0,44,75,100.314,61.9531,86.978,64.3907,60.008,81.5907,21,64,61.7019,51,84,79,86.4154,77.0659,96,61,69.444,87.763,
0,0,32,79,67,89,46.2067,64,88,79,45.524,78.2071,52.8705,72.6921,81.9139,78.4702,81,61,78.913,75.2614,67.1791,79.5272,
0,0,19.2161,78.3794,94,65,90,61,63.8222,76.2497,57.4071,69.5314,55.75,76.7127,68.1111,77.7303,89,79,21,61,72.9377,71.4751,
0,0,44.0062,73.7456,68.6762,63.0216,73,61,69.7898,63.6153,49.6354,66.7517,51,69,73,65,64.9415,80.5,91.3446,63.5815,62.6163,59,
0,0,1,89,70,79,102,64,63.2366,70.0395,83.996,69.7887,64.8212,76.6106,83.7484,66.3732,90,79,88.375,67.569,51.5001,48.2784,
0,0,94.75,64.051,70,61,53.3052,66.9706,37,61,73,61,78,61,73,86,76.1655,75.5,104,62.3893,59,89,
0,0,104,62.0958,63.3886,77.2729,104,61,71.5254,77.1655,104,61,67.1295,69.8874,88,79,59.9249,75.6724,57.8498,62.069,49,61,
0,0,29,79,78.5,79,56.4694,53.8748,77,79,92.1585,77.3108,55.2709,62.5,64.1204,56.8615,71.338,66.75,83,61,93.1761,72.7215,
0,0,1.5,88,93.5,63.6025,72.3424,66.4704,54.004,83.17,76.546,77.2965,68,61,78.8723,72.0642,88,71,104,64,58,58,
0,0,8,86,72,71,80,66,68.7696,67.2861,50.4609,74.6044,76,61,68.5477,65.214,69,86,21,61,86,71.5926,
0,0,37.2408,75.0596,70,86,60.1492,61.377,82.7234,70.6757,81,64.75,57.7781,78.3612,78,79,60.4197,89.513,80,61,78,79,
0,0,11,82,80.433,69.5498,71,61,67.6914,71.4545,104,64,63.6295,45.7829,64,61,72,86,44,75,72,72,
0,0,1,87.1272,78.5299,68.6488,90.7543,70.2405,76.0922,67.1846,49.8511,78.7789,72.2206,48.2873,64,75,71.753,65.75,13.5,73.2939,72,68,
0,0,104,61.4887,84.5,63.6025,72.5345,69.3217,62.0394,85.8934,80.5391,69.4699,57.301,58.1799,78,75,98,64,93.7518,63.7928,74,61,
0,0,1,89,56.2719,82.3829,79.3046,66.8287,55.0036,48.5279,85.734,67.6191,64.5,75.3696,48,75,42.4332,61.5,45,61,60.9992,77.0956,
0,0,31,79,60.5339,66.7613,70,61,58,65,58.2452,71.2641,64.4313,25.506,72.5073,61.8033,64.3901,60.4341,46,61,79.25,72,
0,0,30.0062,78.7456,71.1865,64.3765,83.0782,70.6025,59.5133,75.3154,72.405,65,54.6353,52.0115,45.9521,62.1537,85,77.1035,88,61,77.7499,67.3608,
0,0,36,79,83,61,58.524,61,60,78,69.3366,69.9571,56.3906,76.7916,61.4821,73.2526,76.0094,63.2223,89,79,74,61,
0,0,22,79,80.2484,66.96,66,61,52.5,76.9359,30.8195,73.3014,71,86,58.2679,65.9664,85.5186,72.25,84,61,83.5,61.0024,
0,0,104,61,61,61,104,64,59.384,71.9679,80,61,71,61,48,70,72,70,55.4436,66.0832,58.0409,66.1046,
0,0,6,86,74,61,81,61,59.7063,76.824,104,64,58.723,55.5873,78.2177,75.1296,61.5,55.8662,68,61,66.7348,68.7667,
0,0,16,79,84.1687,67.7644,82.1549,74.9631,70.0173,61.4252,56.5377,63.8358,72,89,47.6271,72.2868,68,89,18,72.5345,72.6424,70.9751,
0,0,1,89,100,64,101,64,57.9459,66.3461,57.8766,61.9467,78,79,56.2727,85.065,71.4031,77.5,94.79,70.333,52.4608,85.4751,
0,0,28,79,71.1359,74.1914,53.4694,66.1039,66,60,87,61,59,78,64.5247,69.4362,64.978,86.9358,87.4614,64.3146,71,86,
0,0,84.125,68.0283,70.877,67.8598,52.2659,62.6101,64,60,41.5,68.0062,63.2952,65.7278,57.9455,83.3763,63.1495,65.6523,104,61,58.0411,72.1208,
0,0,104,61,54,79,77.0332,65.2797,75.1784,69.1639,96,63.5,75,77,70.2013,69.2524,70,86,77,61,66.2492,60,
0,0,54.426,75.0816,69.2483,61.4138,104,62.5784,55.6799,55.7322,69,61,64.583,56.737,68,74,58.2669,56.0945,58.7491,53.7071,64,60,
0,0,1,89,92,61,77.0577,64.1458,56.1799,77.2322,104,61,61,57,46.4785,70.6015,77,79,101.25,61.6863,67.7621,49.654,
0,0,2.50469,87.6644,90.5021,61.1267,104,61,63.7433,68.6284,54.1129,63.6484,60.9201,77.2815,82.7705,72.3561,59,58,74,89,68.1915,72.9603,
0,0,38,79,64,69,52.3299,55.2312,87.9504,74.023,60,71,59.4792,71.4546,63.4546,71.3305,64.4939,80.5,64,64,55,66,
0,0,55.8029,71.0824,64.8226,75.9479,74,61,77,61,61.4839,76.7789,55.3942,47.2974,102,64,81.0188,67.5576,66.5,70.8664,91,79,
0,0,99,61,72.3116,77.5852,54,55.2312,64.0469,61.8492,44.9228,66.7701,55.6806,73.6967,77.0059,77.3181,78,79,58,74.2327,60.6447,52.8724,
0,0,29,79,78.1851,67.2359,78,61,53.5481,61.5641,104,61,72,66.0098,90,70,63.0854,75.2507,68,61,63.6261,48.2556,
0,0,16,79,75,61,50,66.3417,71,46,88,63,68.2912,86.7714,70.0247,79.4362,44,79,104,61,61,89,
0,0,89.935,69.6524,52.7774,55.6921,71.398,73.4333,56.2445,46.5296,47.6722,64.75,75.137,71.8542,74,86,63,89,63.9559,73.5,67.25,77.1607,
0,0,104,61,98,64,75.4229,73.6251,61.9254,43.7105,82,61,79,61,51,89,44,61,66.7268,61.9191,61,89,
0,0,14,80,73.2695,79.7543,59.228,67.7547,61.1263,65.2132,45.4458,68.6887,75,79,54.6407,75.7274,64,68,101,61,78,79,
0,0,3,86,69.8297,66,64,70,63,61.287,27.13,67.9137,69.7535,47.2948,51.5788,58.1647,64.3249,72.5959,83,61,69,86,
0,0,104,61,81.1626,65.4713,34,66,82.9558,75.031,65.2792,66.984,68,64,72,72,77.8571,75.1235,56,58,63.8907,85.3192,
0,0,104,61,58.2404,77.5862,19.9113,61.573,83.3201,70.2678,59,86.0307,67.2188,78,68.0418,64.6684,67,86,66.3991,68.2928,69,61,
0,0,22,79,57.125,85.2191,73,61,81.6868,66.4331,92.468,65.9927,70.2666,67.9869,80.3839,68.6855,63.9575,84.622,83,61,75.8685,69.5729,
0,0,46.741,64.0655,68,61,73,75,61,54,13.3634,68.997,72,46,56.2932,65.5007,72,61,43,63.7327,83.3478,75.9786,
0,0,46.3099,74.1788,67.8194,71.2554,86,61,57,78,46.9761,66.3375,59.5694,66.8123,73.9539,66.9278,60.5204,68.6841,66,60,66.9762,60,
0,0,38.5,79,64.5349,61.548,87.4474,68.6435,57.021,66.4507,42.4135,67.0872,73.219,63.0605,55,71,69,86,104,64,60.8085,76.1208,
0,0,69,70,72,61,37.025,70.6064,69.7499,67.8538,51.1227,64.2295,79.5855,79,64.2033,75.9706,69.8027,67.311,104,64,54.1895,80.1997,
0,0,19,79,82,61,67,86,56.2425,46.3844,83.5186,64.7887,83.8296,63.6611,61.2204,67.4366,61.7308,69.0359,68,65,74,87.6809,
��ǰΪ��84����
Ŀ��1-ʱ��,Ŀ��2-ѹ��,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
0,0,33,79,88,61,68,61,70.6488,69.1846,104,64.7887,65.6385,79.498,60.3273,71.7199,64.7225,71.5959,87,79,72,48.3192,
0,0,21,79,85,61,56.1604,69.404,62.6115,63.2315,101.512,64.083,61.7153,64.0938,56.052,66.8369,74,86,9,86,66,60,
0,0,1,89,64.1524,77.6612,61.7237,67.0325,78,75,88.7068,72.8323,68.318,79.7723,56.7366,64.8732,61.5094,82.7353,104,64,68,61,
0,0,58.5,72,104,61,88.5613,64.3982,64.5876,66.2197,99,64,68.25,70.0968,65.2433,79.3561,69,61,64.9763,89.4595,72.3578,63.4178,
0,0,91.4969,63.6272,66,60,86.978,64.3907,60.008,81.5907,104,61,61.7019,51,53.4942,71.2183,70,63,68.3277,66.7924,69.444,87.763,
0,0,32,79,67,89,66,61.377,88,79,32.9669,66.1259,57.5155,85.0676,81.9139,78.4702,72,89,92.6723,62.2908,67.1791,79.5272,
0,0,1,89,104,64,61.489,64.1954,79.312,74.8509,72.5,71.2887,59.351,71.6106,81.2366,70.8732,77,79,104,64,75,61,
0,0,30.5,79,81,75,87,61,77,79,49.6354,66.7517,48.3596,66.6462,90.3195,65.344,77,61,84.6585,61,76.1782,64.1049,
0,0,72.426,69.5816,70,79,102,64,57.033,62.8846,89,61,55.4294,51.737,63.4061,80.893,90,79,88.375,67.569,51.5001,48.2784,
0,0,64,69,71,61,60.5431,63.3217,68,75,73,61,64,60,42.6258,69.2412,67.5,72.1841,54.7886,58.2155,70.9917,73.9212,
0,0,85,63,62.7165,74.5367,59.7404,61.573,76.1075,71.4027,19,79,61.3877,62.482,83,61,73,89,57.8498,62.069,86.0307,72.8404,
0,0,29,79,74,61,78.2153,61.3012,61.2782,70.6296,94,65,55.2709,62.5,64.1204,56.8615,73,86,83,61,71.1267,49.6804,
0,0,1,89,99,61,85,61,58.862,68.6387,104,64.2928,55.5,77.191,78.8723,72.0642,64,60,43,79,58,58,
0,0,8,86,80,67.7644,76,75,83,64,71.2163,65.4506,76,61,64,67,69,86,56.5377,73.3399,61.4306,66.575,
0,0,23.75,79,75,79,59,61,82.7234,70.6757,71.2339,77.6599,62.5238,75.1553,100,64,76,61,34,73,78,79,
0,0,84.125,67.4804,63.334,68.7233,57.3936,64.75,69,61,104,64,63.6295,45.7829,55.1007,78.5025,64,70,51.0751,60.4655,76.6308,71.6208,
0,0,26,79,78.5299,68.6488,89,61,90,79,50,74,72.2206,48.2873,64,75,76,61,32,79,73,75,
0,0,104,61.4887,64.25,69.4713,72.5345,69.3217,69,86,54.8488,68.3372,55,63,78,75,76.2,65.4985,96,61,70,86,
0,0,5,86,82.8772,72.1488,79.3046,66.8287,71.5105,63.0224,85.1751,72.4985,71,61,83,79,42.4332,61.5,48.3511,73.2939,71.1909,71.1392,
0,0,31,79,64.0926,75.7042,57,58,69.9755,67.4068,46.6809,79.2285,59,81,94.0462,67.0614,67,86,82.5,68.2928,74.8437,49.3315,
0,0,30.0062,78.7456,79,61,80,74,58.4027,56.0874,62.4049,65.4639,54.6353,52.0115,45.9521,62.1537,61,77,68.5377,72.5345,77.7499,67.3608,
0,0,57.8451,72.6549,87.3403,63.4095,71.4524,65.1609,60,78,94.7815,62.5662,59.8658,61.6936,61.4821,73.2526,80.3039,72.9086,104,62.8964,64.5119,48.7556,
0,0,91.125,63.9745,62,64,88,75,80,61,64.4842,62.6148,75,70,57.527,83.9853,40,61,84,61,58.5948,84.5999,
0,0,20,79,61,61,66,64,84.0417,63.4352,75,71,71,61,60.6277,61.3084,71,89,94,65,67,46,
0,0,10.8485,87.4588,93.3387,62.8273,81,61,57.502,85.108,104,64,61.5341,78.3059,78.2177,75.1296,77,79,78,61,66.7348,68.7667,
0,0,74,73,82.4288,72.5567,66,60,71,89,104,64,53.6505,72.9023,67.8534,71.6774,91,70.1841,18,72.5345,72.6424,70.9751,
0,0,1,89.354,79.3794,70,104,61,57.9459,66.3461,78,75,78,79,56.2727,85.065,71.4031,77.5,94.79,70.333,83,61,
0,0,104,61,47.3318,63.126,59.5235,72.4296,66,60,87.5958,69.5847,59,78,52.1411,73.4853,77,61,87.4614,64.3146,61.8427,57.2184,
0,0,28,79,70.877,67.8598,49.6193,66.464,78,61,38.109,62.742,62.6039,71.5,66.8993,70.81,63.9285,81.4975,104,61,58.0411,72.1208,
0,0,41.405,79.812,69,61,77.0332,65.2797,57,58,96,63.5,75,77,64,72,66,89,22.3915,70.25,71.6917,78.6407,
0,0,47.4969,77.6272,63.7978,70.6806,104,62.5784,53.6069,60.3101,55,63,77,79,57,81,58.2669,56.0945,27.9504,62.7092,63.421,89.2475,
0,0,86,66,92,61,70.9177,73.8113,56.1799,77.2322,58.6076,57.9767,74,46,46.4785,70.6015,57,78,101.25,61.6863,67.7621,49.654,
0,0,2.50469,87.6644,86,61,104,61,58,69,24,77,58,70,82.7705,72.3561,59,58,74,89,81.8507,68.9917,
0,0,1,89,92.6048,62.3674,68.1161,64.3774,55.9272,62.6522,74,66,64.9353,81.8378,47.0637,70.7198,70,61,75,79,78,79,
0,0,48.8705,69.0328,58.3432,75.1723,74,61,76,61,61.4839,76.7789,55.3942,47.2974,56.7954,62.7734,61.9768,63.563,77,79,71,46,
0,0,99,61,72.9288,69.9541,64,69,68,61,44.9228,66.7701,75,69,48.6102,63.1461,59.8654,71.202,34,61,66.3375,73.3404,
0,0,29,79,59.2674,77.8602,78,61,75,77,104,61,62.1825,86.5302,82.6735,67.418,68,89,68,61,74.761,61.0711,
0,0,16,79,59,89,50,66.3417,94,65,88,63,55.1094,76.4869,70.0247,79.4362,44,79,92.3042,64.1869,69,61,
0,0,39.3029,74.5824,52.7774,55.6921,67.5606,65.5,77,61,52.8967,75.7572,67,46,74,86,55.1577,72.2444,63.9559,73.5,74,89,
0,0,104,61,71.3758,72.6688,84.5,61,79.252,69.1286,82,61,54.8615,61.6126,51,89,57.1753,63.404,66.7268,61.9191,61,89,
0,0,14,80,85,61,59.228,67.7547,51.9238,54.7086,45.4458,68.6887,64.1494,56.1972,58.0652,70.678,64,68,66,67.7071,56.0958,56.9801,
0,0,53.6549,75.0894,69.8297,66,90.5,61,55.6543,81.2728,27.13,67.9137,69.7535,47.2948,64.977,76.2165,64.3249,72.5959,83,61,66,60,
0,0,24.5,79,81.1626,65.4713,34,66,64,67,65.2792,66.984,68,64,39.497,71.8074,59.9359,63.25,56,58,73.4791,79.0662,
0,0,104,61,60,68,80,74,69,61,36,61,81.9111,71.1042,80.5089,78.8443,60.6038,77.0675,48,61,62,89,
0,0,85,66,57.125,85.2191,86.4767,70.8751,68,61,61,56,70.2666,67.9869,64.0887,85.5923,55.5156,68.7209,94,65,48,61,
0,0,46.741,64.0655,66.6525,68.0666,73,75,60.8248,53.9392,61.2046,66.3914,55.1089,54.5963,64,85,54.2321,60.0441,18,61,72,61,
0,0,46.5062,73.7456,67.8194,71.2554,51.6319,64.1709,57,78,80,77,66.7691,71.1516,73.9539,66.9278,58.1153,84,53.835,60.6116,66.9762,60,
0,0,62.412,71.4875,72,71,87.4474,68.6435,72,67,69.7659,69.5062,62.1333,60.2507,61,76,69,86,34.1254,71.6464,72.0062,78.1208,
0,0,10.3919,89.3103,74,86,37.4368,63.9443,94,61,80.601,68.3534,79.5855,79,52.6754,71.8001,36.2749,62.25,104,64,58.6502,74.358,
0,0,1,87.4588,82,61,56.2962,63.7352,73.7211,77.5181,80.531,66.2515,67.3029,74.8382,70.1229,72.7176,69.9237,86.3432,68,65,49,61,
��ǰΪ��85����
Ŀ��1-ʱ��,Ŀ��2-ѹ��,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
0,0,23,79,74,89,81.5122,66.8014,70.6488,69.1846,19,65,69,86,94,65,48,61,75,66,72,48.3192,
0,0,38,75,75,61,56.1604,69.404,62,61.1846,42.4483,72.1673,61.7153,64.0938,66,86,62.7634,63.2181,101,64,64.4082,62.2836,
0,0,104,61,49,61,64.2803,76.25,64,60,88.7068,72.8323,76,61,56,89.8443,51,82,50.9779,61.25,68,61,
0,0,39.0047,79.6644,79.3788,66.7783,76,61,67.069,79.1806,104,64,68.25,70.0968,52.4905,72.1627,82.5,63.092,11.5,85.7673,83,75,
0,0,54.6295,77.7116,77.7988,69.3511,78,61,72,89,85.8221,74.9729,60.9456,52.4892,97,64,70,63,89,79,73,87.5,
0,0,31.2076,75.9302,67,89,66.7237,64.0325,88.1965,74.0207,32.9669,66.1259,57.5155,85.0676,81.9139,78.4702,72,89,74.3214,77.4686,81.9525,73.4366,
0,0,104,61.2717,66,60,61.489,64.1954,56.004,71.2954,104,61,59.351,71.6106,78,79,77,79,104,64,75,61,
0,0,62,71,81,75,86.7285,75.3213,74,73,78,61,69,61,68,75,77,61,84.6585,61,56.9808,43.1934,
0,0,11.8565,85.4553,83,61,66.9731,61.7885,59.5,74.5181,73.4132,63.4984,64.4833,67.6043,63.4061,80.893,75.0181,78.3432,89,61,68,61,
0,0,1,89,71,61,60.5431,63.3217,67,61,82.2229,78.8443,64,85,54,79,53.3461,72,66.8125,70.4021,77.2978,65.3509,
0,0,47.4225,75.8275,80.1702,79.0649,66.9134,60,76.1075,71.4027,19,79,61.3877,62.482,77.715,70.6259,73,89,104,61,60.2559,55.4489,
0,0,29,79,74,61,66.625,71.6644,82,61,61.9767,55.3536,81.6251,68.8914,57,89,73,86,53.4752,56.8546,58.7105,76.6238,
0,0,1,89,77.3793,67.9301,74,66,58.5,64.0874,99.7579,64.6565,66,60,70,61,70,89,54.4049,72.5345,58,58,
0,0,20,79,93,61,66.5886,70.1191,51.0362,66.35,85,61,70,61,64,67,55.4352,83.5,96.7001,64.8086,61.8657,34.4068,
0,0,48.2516,73.1864,93,61,57.4588,66.9176,61,79,80,61,59.8012,46,100,64,76,61,34,73,67,46,
0,0,84.125,67.4804,94,65,93,61,67,89,72,69,59.6103,67.4496,60,71,103,64,78,70,71.2026,63.9668,
0,0,44.75,73.5,85,61,103,64,57,58,55,63,70.7547,47.1972,55,71,76,61,68.0708,69.5502,64,45,
0,0,104,61.4887,64.25,69.4713,104,63.3291,69,86,54.8488,68.3372,77.4453,65.2566,57.124,74.6218,80,61,66.5221,61.0731,73.984,79.0662,
0,0,79,66,60,89,57.3153,70.814,93.2191,63,85.1751,72.4985,67.1279,70.4803,83,79,42.4332,61.5,55.1521,66.5934,61.4795,55.4396,
0,0,33.1205,71.5328,64.0926,75.7042,86.6903,65.268,70.4124,67.1453,70.5478,79.4845,57.2525,66.7034,81.2737,71.095,64,60,28.2339,73,84.6393,73.4396,
0,0,48,75,79,61,60,66,77,61,94.5876,67.1029,70.3284,70.9045,55,83,49,61,68.5377,72.5345,69,89,
0,0,8,86,87.3403,63.4095,93,61,68,86,101,64,59.8658,61.6936,61.4821,73.2526,88,61,61,79,73.8793,79.3833,
0,0,91.125,63.9745,62,64,68,61,72,86,44.3339,72.7076,66,61,52.2424,64.8057,73.25,89.592,63.6636,57.562,81.5745,68.3514,
0,0,95.419,63.2367,62.8387,70.4916,49.4805,61.2147,70.777,63.2014,32.0107,68.7469,64.3772,46.8985,60.6277,61.3084,63,71.5,94,65,71.0122,68.9806,
0,0,11.2404,80.3422,93.3387,62.8273,48.8902,66.357,57.502,85.108,34.6151,75.1282,61.5341,78.3059,82,79,77,79,79.3591,73.7673,66.4623,89.25,
0,0,91.125,63.9745,82.4288,72.5567,50.3619,78.0163,71,89,104,64,53.6505,72.9023,68,86,59.7547,72.3677,18,72.5345,67.6148,86.0999,
0,0,50,73,79.3794,70,72,61,59.2938,77.6098,78,65,78,79,68.5773,66.123,81.7422,68.3236,58.4881,70.4453,73.1789,75.1301,
0,0,1,86,47.3318,63.126,59.5235,72.4296,61,55,77.3149,70.9835,60,63,59.4256,72.0036,66.3605,65.4543,46.8208,68.3122,61.8427,57.2184,
0,0,31,79,70.877,67.8598,49.6193,66.464,72,61,46.6092,64.6675,62.6039,71.5,92.5134,69.7958,54.1499,88.0794,43.2163,72.3916,64.1946,86.6972,
0,0,41.405,79.812,78.0463,68.8521,46,61,64,60,37,79,61,76,64,72,61,89,22.3915,70.25,73,46,
0,0,11,83,84,74.1488,104,62.5784,61,79,104,64,77,79,81,75,93.6981,61.9663,27.9504,62.7092,68,61,
0,0,10,86,92,61,70.9177,73.8113,74,61,88.25,66.6443,65.4286,78.3541,60,81,53.3101,60.5024,98,61,64.1788,84.26,
0,0,2.50469,87.6644,58.118,71.4795,53,64,71.968,66.9888,58,64,63.409,55.169,55.8683,71.4391,70,86,104,61,62.4046,66.5512,
0,0,1,89,68,61,84.5,67.5,55.9272,62.6522,61.1823,61.9128,64.9353,81.8378,47.0637,70.7198,70,61,85.6708,79,57,61,
0,0,1,89,100,64,99.0479,61.2126,70,74,61.4839,76.7789,55.3942,47.2974,56.7954,62.7734,61.9768,63.563,80,61,71,46,
0,0,99,61,79.9875,71,85.4834,66.5036,71.5,72.5,51.4474,76.2562,75,69,48.6102,63.1461,59.8654,71.202,94,65,74.5857,73.2963,
0,0,29,79,59.2674,77.8602,79,61,81.1806,69.3101,77,68,66,86,82.6735,67.418,66.3101,60,68,61,74.761,61.0711,
0,0,52.8006,71.4668,77,61,104,64,94,65,88,63,54.2159,57.6025,55.5636,74.4329,63.7197,55,104,64,66,60,
0,0,1,89,97,61,67.5606,65.5,58,58,91,63,67.5,77.691,74,86,60.5066,58.8758,84,77.5,74,89,
0,0,81.5062,64.9899,64.5682,64.5519,81,75,67.5364,67.7612,70.4244,66.6325,54.8615,61.6126,73.8708,64.2938,59,78,72.9049,63.5345,61,89,
0,0,5,89,81.9588,75.3273,83,61,78,79,70.5446,66.1352,69,86,55.8137,77.6112,66.2454,67.125,104,61,56.0958,56.9801,
0,0,56.1645,65.289,66.3262,60,63.7763,66.5,55.4124,68.4696,56,58,69.7535,47.2948,69.5,73.7412,64.3249,72.5959,64.9373,52.8923,60,66,
0,0,24.5,79,81.1626,65.4713,34,66,71,61,84.3534,63.38,68,64,49.794,61.1264,57.7844,76.3677,56,58,64,67,
0,0,33.804,73.8449,72.5,65.3602,73.549,61.0279,69,61,36,61,56.7073,77.5302,78,61,94,79,99,61.5,65.1749,46.892,
0,0,85,66,81.256,65.5692,78.8403,64.3717,68,61,68.7701,64.4421,51,55,64.0887,85.5923,87.3665,75.3614,94,65,68,46,
0,0,38.804,77.3449,66.6525,68.0666,73,75,42,75,61.2046,66.3914,55.1089,54.5963,55.7635,71.4648,79.0013,67.875,102,64,72,61,
0,0,27,79,67.8194,71.2554,58.0404,66.4967,67.2214,61.4443,70,63,66.7691,71.1516,60,78,58.1153,84,88.5,72.25,52.4367,84.3005,
0,0,1,89,103,64,61.1524,67.0325,74.9857,79.0923,82.9817,66.8372,72,89,79.7659,69.3464,76,79,34.1254,71.6464,73,61,
0,0,104,61.406,55,62.9541,67.9454,71.1399,58,50,87.1823,65.1442,82.3202,74.1769,54.8403,66.4741,36.2749,62.25,13.7893,65.625,64.5268,80.6084,
0,0,37.5775,77.0447,74.6499,77.6756,75.75,61,61.8271,71.8121,47.565,74.6167,67.3029,74.8382,83.2119,64.6082,64.8382,66.798,96.7339,64,75,71,
��ǰΪ��86����
Ŀ��1-ʱ��,Ŀ��2-ѹ��,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
0,0,13.3538,84.4651,74,89,104,64,70.6488,69.1846,45.2244,68.0172,68.569,88.8879,94,65,68.1078,66.8186,97,64,75,79,
0,0,80,66,75,61,47,61,77.8986,73.6317,100,64,61.7153,64.0938,96,64,72.8101,69,86,61,77,61.0711,
0,0,104,61,85,61,64.2803,76.25,64,60,88.7068,72.8323,76,61,46,79,54.6386,67.4768,50.9779,61.25,51,89,
0,0,39.0047,79.6644,70.5,47,36,75,56.1756,64.9077,94.7803,70.8323,68.25,70.0968,67,89.3443,82.5,63.092,11.5,85.7673,70,61,
0,0,39.625,77.7715,77.7988,69.3511,78.7277,74.1072,77,79,85.8221,74.9729,68.8562,78.3139,97,64,97,64,104,64,73,87.5,
0,0,31.2076,75.9302,67,89,88.1119,66.25,80,61,100.5,64.4128,57.5155,85.0676,48.959,71.0657,62.3496,52.202,80,79,64.9128,58,
0,0,104,61.2717,66,60,61.489,64.1954,77.749,74.446,104,61,59.351,71.6106,64.5,66.6461,63.8774,67.8858,104,64,76.8324,71.7212,
0,0,62,71,69,86,66.5083,64.5307,81.2136,69.0968,71,61,59,89,87,79,79,79,28,79,57.333,67.2885,
0,0,104,61,67,75,75,77,71.0567,88.5,27.7504,64.0778,76.5163,68.4023,63.4061,80.893,75.0181,78.3432,81.7895,72.4585,61.8511,76.4244,
0,0,8,86,78.2841,63.276,102,64,66.7662,64.5829,82.2229,78.8443,66,60,54,79,57.35,83,68,64,54,48.4068,
0,0,47.4225,75.8275,64,69,84.5,66.904,63.0903,65.3396,47.3666,72.6158,67.2398,71.6416,75.8367,78.209,73,89,104,61,60.2559,55.4489,
0,0,29,79,57,61,85.0319,63.4404,81.4819,67.7946,64,60,58.6079,45.5961,51,76,73,86,59.65,52.488,60.0671,78.7966,
0,0,1,89,64.1755,64.4465,81.3674,63.6815,77,61,87,61,66,60,56.5,66,59,82.5,23,61,58,58,
0,0,99,61,62.5,71,61.0397,69.4136,73.4928,75.0461,96,64,74.8065,89.8513,64,67,79.5116,78.9205,27,70,77,79,
0,0,44,75,78.3449,75.0666,80.0167,79.6606,61,79,80,61,74.3358,49.644,100,64,88,67,69,61,59,38,
0,0,39,77,88,61,55.7927,66.5548,66.431,66.352,72,69,61.8973,51.1516,70.2214,77.5,75,79,48,75,71.2026,63.9668,
0,0,28,79,85,61,64,72,59,48,55,63,69.6601,79.4263,55,71,39,61,38,75,57.5868,63.7391,
0,0,36.5,77,64.25,69.4713,88,68,61.4095,83,54.8488,68.3372,77.4453,65.2566,75,71,91,61,91.3292,79,64.4425,72.49,
0,0,54.0047,73.8002,72.1644,70.9795,55.0822,63.3477,70.4815,73.6365,85.1751,72.4985,59.9255,52.1288,83,79,75,79,68,61,64.5,52.5512,
0,0,33.1205,71.5328,78.2097,67.5353,86.6903,65.268,74.2129,66.6951,53.5304,69.6539,57.9368,58.2446,81.2737,71.095,55,86,61.8652,76.669,64,89,
0,0,48,75,52.8568,69.0325,64,61,69.0538,77.9967,25.489,69,70.3284,70.9045,55,83,49,61,104,61,53,44,
0,0,1,87.8641,79.9097,71.099,79.4383,67.1507,71,61,101,64,69.7091,63.7705,62,60.6264,51.5577,78.8677,76,61,51,78,
0,0,83,64,62,64,68,61,69,86,75,70,67.1981,77.75,52.2424,64.8057,80,61,103,64,70.1955,68.4297,
0,0,12.9397,87.7336,62.8387,70.4916,49.4805,61.2147,60,63,61,54,70,61,69,86,59.9884,87.7815,87,61,48.5339,62.904,
0,0,11.2404,80.3422,101.839,64.6417,48.8902,66.357,78.0588,70.6289,34.6151,75.1282,66,61,70.2451,73.8082,72,89,26.6958,64.8232,66.4623,89.25,
0,0,8,86,87.375,63.7644,65.3642,77.6604,63.5,54.5,78,61,67.4417,66.7631,68,86,59.5,86,18,72.5345,46,61,
0,0,50,73,63.4745,62,48.7943,65.5596,56.0181,74.675,78,65,78,79,74,61,62,89,58.4881,70.4453,68,61,
0,0,1,86,47.3318,63.126,59.5235,72.4296,61,55,83,61.9128,60,63,59.4256,72.0036,59,61,46.8208,68.3122,64.8525,70.1917,
